-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
triton_red_fused__to_copy_add_mean_min_latency_fused...         0.00%       0.000us         0.00%       0.000us       0.000us       6.411ms         0.75%       6.411ms       4.112us          1559
                     nvjet_tst_64x16_64x16_2x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       5.771ms         0.67%       5.771ms       3.644us          1584
                     nvjet_tst_64x40_64x16_1x2_h_bz_NNT         0.00%       0.000us         0.00%       0.000us       0.000us       5.413ms         0.63%       5.413ms       3.417us          1584
void at::native::vectorized_elementwise_kernel<8, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.020ms         0.58%       5.020ms       3.218us          1560
triton_red_fused__to_copy_add_mean_moe_forward_share...         0.00%       0.000us         0.00%       0.000us       0.000us       4.900ms         0.57%       4.900ms       3.143us          1559
void vllm::moe::count_and_sort_expert_tokens_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       3.852ms         0.45%       3.852ms       2.471us          1559
void vllm::concat_and_cache_mla_kernel<__nv_bfloat16...         0.00%       0.000us         0.00%       0.000us       0.000us       3.221ms         0.37%       3.221ms       2.033us          1584
                                     triton_red_fused_4         0.00%       0.000us         0.00%       0.000us       0.000us       3.122ms         0.36%       3.122ms       2.003us          1559
triton_poi_fused_add_clone_copy_expand_index_mul_neg...         0.00%       0.000us         0.00%       0.000us       0.000us       3.036ms         0.35%       3.036ms       1.947us          1559
                                            aten::copy_         0.26%       2.258ms         0.66%       5.639ms       9.398us       2.923ms         0.34%       2.923ms       4.871us           600
                  triton_poi_fused_add_all_reduce_mul_1         0.00%       0.000us         0.00%       0.000us       0.000us       2.812ms         0.33%       2.812ms       1.803us          1560
                                     triton_poi_fused_3         0.00%       0.000us         0.00%       0.000us       0.000us       2.405ms         0.28%       2.405ms       1.543us          1559
                      triton_poi_fused_mul_silu_slice_0         0.00%       0.000us         0.00%       0.000us       0.000us       2.327ms         0.27%       2.327ms       1.493us          1559
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us       2.068ms         0.24%       2.068ms      79.557us            26
                                          ProfilerStep*         0.00%       0.000us         0.00%       0.000us       0.000us       2.055ms         0.24%       2.055ms      41.105us            50
                     nvjet_tst_192x72_64x6_4x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.031ms         0.24%       2.031ms      78.110us            26
                                     record_param_comms         0.19%       1.625ms         0.23%       1.977ms      79.080us       1.989ms         0.23%       1.989ms      79.560us            25
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us       1.989ms         0.23%       1.989ms      79.560us            25
                                               aten::mm         0.12%       1.040ms         0.14%       1.184ms      47.378us       1.955ms         0.23%       1.955ms      78.194us            25
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     860.322us         0.10%     860.322us      33.089us            26
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     774.331us         0.09%     774.331us       3.872us           200
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     742.881us         0.09%     742.881us      28.572us            26
                                           aten::argmax         0.05%     390.124us         0.08%     667.562us      26.702us     648.612us         0.08%     648.612us      25.944us            25
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     647.201us         0.08%     647.201us      24.892us            26
                         symm_mem::multimem_all_reduce_         0.02%     130.206us         0.03%     235.423us       9.417us     564.863us         0.07%     564.863us      22.595us            25
              nvjet_tst_128x72_64x8_4x1_v_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     532.770us         0.06%     532.770us      21.311us            25
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     248.255us         0.03%     248.255us       1.419us           175
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     209.781us         0.02%     209.781us       2.037us           103
                                            aten::fill_         0.08%     720.961us         0.19%       1.641ms       7.292us     155.710us         0.02%     155.710us       0.692us           225
                                            aten::index         0.12%     998.216us         0.25%       2.143ms      42.851us     123.101us         0.01%     171.708us       3.434us            50
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     116.256us         0.01%     116.256us       4.471us            26
void at::native::vectorized_gather_kernel<16, long>(...         0.00%       0.000us         0.00%       0.000us       0.000us     105.756us         0.01%     105.756us       2.074us            51
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      99.424us         0.01%      99.424us       3.824us            26
                                 aten::_index_put_impl_         0.05%     401.288us         0.14%       1.214ms      48.565us      95.744us         0.01%     208.631us       8.345us            25
triton_red_fused__to_copy_add_clone_mean_min_latency...         0.00%       0.000us         0.00%       0.000us       0.000us      87.326us         0.01%      87.326us       3.493us            25
                               cudaEventRecordWithFlags         0.01%      66.653us         0.01%      66.653us       0.889us      84.224us         0.01%      84.224us       1.123us            75
     triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_2         0.00%       0.000us         0.00%       0.000us       0.000us      81.152us         0.01%      81.152us       3.121us            26
                                     aten::masked_fill_         0.02%     192.177us         0.04%     337.977us      13.519us      80.579us         0.01%      80.579us       3.223us            25
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      80.579us         0.01%      80.579us       3.223us            25
                                       cuLaunchKernelEx         0.04%     381.456us         0.04%     381.456us       5.086us      80.512us         0.01%      80.512us       1.073us            75
                                              aten::add         0.05%     443.445us         0.07%     625.718us       8.343us      80.127us         0.01%      80.127us       1.068us            75
     triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0         0.00%       0.000us         0.00%       0.000us       0.000us      76.736us         0.01%      76.736us       3.069us            25
                           _compute_slot_mapping_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      73.250us         0.01%      73.250us       2.930us            25
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      69.087us         0.01%      69.087us       2.763us            25
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      59.584us         0.01%      59.584us       1.192us            50
                                           aten::gather         0.04%     307.284us         0.06%     473.281us      18.931us      49.695us         0.01%      49.695us       1.988us            25
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      49.568us         0.01%      49.568us       0.991us            50
                    _vllm_fa3_C::get_scheduler_metadata         0.03%     289.795us         0.06%     524.448us      20.978us      48.416us         0.01%      48.416us       1.937us            25
void flash::prepare_varlen_num_blocks_kernel<4, fals...         0.00%       0.000us         0.00%       0.000us       0.000us      48.416us         0.01%      48.416us       1.937us            25
                                     triton_red_fused_2         0.00%       0.000us         0.00%       0.000us       0.000us      48.227us         0.01%      48.227us       1.929us            25
triton_poi_fused_add_clone_copy_expand_index_mul_neg...         0.00%       0.000us         0.00%       0.000us       0.000us      47.040us         0.01%      47.040us       1.882us            25
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      46.558us         0.01%      46.558us       0.931us            50
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      44.258us         0.01%      44.258us       1.702us            26
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      43.455us         0.01%      43.455us       1.738us            25
                                     triton_poi_fused_1         0.00%       0.000us         0.00%       0.000us       0.000us      40.288us         0.00%      40.288us       1.612us            25
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      36.672us         0.00%      36.672us       1.467us            25
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.05%     422.749us         0.07%     579.517us      23.181us      34.336us         0.00%      34.336us       1.373us            25
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us      34.336us         0.00%      34.336us       1.373us            25
## Call CompiledFxGraph fearurqhjfodlldpvoyyggholi2o...         0.00%       0.000us         0.00%       0.000us       0.000us      34.336us         0.00%      34.336us       1.373us            25
                      triton_poi_fused_mul_silu_slice_1         0.00%       0.000us         0.00%       0.000us       0.000us      33.504us         0.00%      33.504us       1.340us            25
                                              aten::sub         0.04%     301.322us         0.05%     410.892us       8.218us      29.375us         0.00%      29.375us       0.588us            50
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      29.375us         0.00%      29.375us       1.175us            25
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      26.499us         0.00%      26.499us       1.019us            26
                                  cudaStreamIsCapturing         0.01%      78.010us         0.01%      78.010us       0.520us      10.591us         0.00%      10.591us       0.071us           150
                    cudaThreadExchangeStreamCaptureMode         0.00%      22.663us         0.00%      22.663us       0.264us       9.824us         0.00%       9.824us       0.114us            86
                                   cudaEventSynchronize         0.01%     117.891us         0.01%     117.891us       4.716us       5.792us         0.00%       5.792us       0.232us            25
                                           Buffer Flush         0.03%     260.181us         0.03%     260.181us      86.727us       4.864us         0.00%       4.864us       1.621us             3
                                        cudaEventRecord         0.02%     142.866us         0.02%     142.866us       1.143us       4.864us         0.00%       4.864us       0.039us           125
                                        cudaGraphLaunch         7.04%      60.241ms         7.45%      63.798ms       2.552ms       4.576us         0.00%      11.872us       0.475us            25
                                   cudaDriverGetVersion         0.00%       2.156us         0.00%       2.156us       0.086us       3.456us         0.00%       3.456us       0.138us            25
                                Activity Buffer Request         0.39%       3.298ms         0.39%       3.298ms       1.649ms       2.432us         0.00%       2.432us       1.216us             2
                                    cudaStreamWaitEvent         0.01%      81.233us         0.01%      81.233us       1.083us       2.015us         0.00%       2.015us       0.027us            75
                                         cudaEventQuery         0.03%     240.790us         0.03%     240.790us       2.041us       1.056us         0.00%       1.056us       0.009us           118
                                          ProfilerStep*        81.81%     700.171ms        96.24%     823.675ms      32.947ms       0.000us         0.00%       8.991ms     359.651us            25
                 execute_context_0(0)_generation_67(67)         3.22%      27.537ms        13.96%     119.515ms       4.781ms       0.000us         0.00%       7.048ms     281.940us            25
                                            aten::slice         0.31%       2.681ms         0.38%       3.262ms       2.212us       0.000us         0.00%       0.000us       0.000us          1475
                                       aten::as_strided         0.09%     773.555us         0.09%     773.555us       0.430us       0.000us         0.00%       0.000us       0.000us          1800
                                        cudaMemcpyAsync         0.30%       2.532ms         0.30%       2.532ms       6.329us       0.000us         0.00%       0.000us       0.000us           400
                                       aten::lift_fresh         0.00%      20.803us         0.00%      20.803us       0.208us       0.000us         0.00%       0.000us       0.000us           100
                                          aten::flatten         0.01%      59.337us         0.01%     123.357us       4.934us       0.000us         0.00%       0.000us       0.000us            25
                                             aten::view         0.03%     284.085us         0.03%     284.085us       1.136us       0.000us         0.00%       0.000us       0.000us           250
                                     aten::index_select         0.05%     401.719us         0.14%       1.174ms      23.487us       0.000us         0.00%      49.695us       0.994us            50
                                           aten::detach         0.01%      81.281us         0.01%      81.281us       1.626us       0.000us         0.00%       0.000us       0.000us            50
                                               aten::to         0.03%     286.085us         0.41%       3.535ms      12.856us       0.000us         0.00%       1.187ms       4.315us           275
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 855.854ms
Self CUDA time total: 859.245ms
