source,scenario,phase,category,bucket_tokens,decode_batch,hit,miss_reason,bucket_min,bucket_max,decode_batch_min,decode_batch_max,count
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,9,9,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,10,10,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,11,11,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,12,12,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,13,13,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,14,14,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,15,15,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,16,16,true,hit,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,17,17,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,18,18,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,19,19,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,20,20,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,21,21,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,22,22,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,23,23,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,24,24,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,25,25,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,26,26,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,27,27,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,28,28,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,29,29,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,30,30,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,31,31,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,32,32,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,33,33,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,34,34,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,35,35,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,36,36,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,37,37,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,38,38,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,39,39,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,40,40,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,41,41,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,42,42,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,43,43,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,44,44,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,45,45,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,46,46,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,47,47,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,48,48,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,49,49,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,50,50,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,51,51,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,52,52,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,53,53,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,54,54,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,55,55,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,56,56,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,57,57,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,58,58,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,59,59,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,60,60,true,hit,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,61,61,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,62,62,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,63,63,false,interpolation_gap,2,64,2,64,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,64,64,true,hit,2,64,2,64,3
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,126,63,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,2017,63,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,3970,63,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,1,false,table_missing,,,,,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,2,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,3,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,4,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,5,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,6,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,7,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,9,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,10,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,11,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,12,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,13,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,14,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,15,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,16,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,17,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,18,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,19,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,20,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,21,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,22,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,23,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,24,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,25,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,26,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,27,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,28,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,29,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,30,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,31,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,32,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,33,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,34,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,35,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,36,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,37,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,38,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,39,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,40,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,41,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,42,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,43,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,44,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,45,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,46,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,47,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,48,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,49,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,50,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,51,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,52,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,53,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,54,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,55,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,56,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,57,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,58,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,59,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,60,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,61,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,62,false,table_missing,,,,,5
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,63,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,126,63,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,2017,63,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,3970,63,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,1,false,decode_batch_below_range,4016,64001,1,34,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,2,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,3,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,4,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,5,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,6,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,7,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,8,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,9,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,10,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,11,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,12,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,13,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,14,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,15,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,16,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,17,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,18,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,19,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,20,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,21,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,22,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,23,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,24,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,25,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,26,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,27,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,28,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,29,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,30,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,31,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,32,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,33,true,hit,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,34,true,hit,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,35,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,36,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,37,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,38,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,39,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,40,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,41,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,42,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,43,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,44,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,45,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,46,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,47,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,48,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,49,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,50,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,51,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,52,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,53,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,54,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,55,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,56,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,57,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,58,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,59,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,60,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,61,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,62,false,decode_batch_above_range,4016,64001,1,34,5
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,63,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,126,63,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,2017,63,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,3970,63,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,1,false,decode_batch_below_range,4016,64001,1,34,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,2,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,3,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,4,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,5,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,6,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,7,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,8,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,9,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,10,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,11,false,decode_batch_below_range,4016,64001,1,34,1
