scenario,section,dp_rank,phase_pair,bucket_tokens,decode_batch,count,busy_p50_ms,busy_p90_ms,decode_run_count,decode_run_max,decode_run_p50,decode_run_p90,decode_steps,metric,mixed_frequency,mixed_steps,share,target_high,target_low,tolerance,total_steps,wave_decode_batch_p50,wave_end_step,wave_mixed_steps,wave_prefill_tokens,wave_span_steps,wave_start_step
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,36,4,1127.12109375,1127.1552734375,,,,,,,,,0.0014492753623188406,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,37,4,1124.6680297851562,1124.700927734375,,,,,,,,,0.0014492753623188406,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,38,4,1126.1760864257812,1126.2098388671875,,,,,,,,,0.0014492753623188406,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,39,4,1127.4426879882812,1127.4822998046875,,,,,,,,,0.0014492753623188406,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,40,4,1123.8175659179688,1123.852294921875,,,,,,,,,0.0014492753623188406,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,41,144,1130.96435546875,1133.162353515625,,,,,,,,,0.05217391304347826,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,42,224,1127.6254272460938,1131.145263671875,,,,,,,,,0.08115942028985507,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,43,272,1130.4620361328125,1133.34716796875,,,,,,,,,0.09855072463768116,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,44,124,1099.7007446289062,1125.57373046875,,,,,,,,,0.04492753623188406,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,45,36,1127.6124267578125,1130.302978515625,,,,,,,,,0.013043478260869565,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,46,36,1127.4846801757812,1136.2586669921875,,,,,,,,,0.013043478260869565,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,47,40,1125.760498046875,1133.058837890625,,,,,,,,,0.014492753623188406,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,48,24,1129.67236328125,1134.910888671875,,,,,,,,,0.008695652173913044,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,49,28,1130.259521484375,1133.1876220703125,,,,,,,,,0.010144927536231883,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,50,32,1129.625732421875,1134.11474609375,,,,,,,,,0.011594202898550725,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,51,28,1131.19580078125,1133.3609619140625,,,,,,,,,0.010144927536231883,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,52,32,1130.4551391601562,1132.7012939453125,,,,,,,,,0.011594202898550725,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,53,28,1130.373291015625,1132.7427978515625,,,,,,,,,0.010144927536231883,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,54,28,1125.9239501953125,1131.01513671875,,,,,,,,,0.010144927536231883,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_distribution,1,,8000,55,4,1131.0093383789062,1131.0389404296875,,,,,,,,,0.0014492753623188406,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,phase_joint,,decode+decode,,,45445,,,,,,,,,,,0.9656000339962604,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,phase_joint,,decode+mixed_prefill,,,232,,,,,,,,,,,0.004929457759646439,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,phase_joint,,decode+prefill,,,3,,,,,,,,,,,6.374298827129016e-05,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,phase_joint,,mixed_prefill+decode,,,235,,,,,,,,,,,0.004993200747917729,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,phase_joint,,mixed_prefill+mixed_prefill,,,1145,,,,,,,,,,,0.024328573856875743,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,phase_joint,,prefill+mixed_prefill,,,3,,,,,,,,,,,6.374298827129016e-05,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,phase_joint,,prefill+prefill,,,1,,,,,,,,,,,2.124766275709672e-05,,,,,,,,,,
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,28.0,58,114,896000,58,1
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,41.0,2059,116,901636,59,2001
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,2074,4,16000,2,2073
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,2290,4,16235,3,2288
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,53.0,2494,4,16413,3,2492
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,2691,4,16561,3,2689
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,51.0,2879,4,16699,3,2877
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,3060,4,16853,3,3058
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,49.0,3234,4,17047,3,3232
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,48.0,3404,4,17301,3,3402
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,3565,4,16000,3,3563
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,3720,4,16088,3,3718
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,3871,4,16296,3,3869
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,43.0,4071,112,864000,58,4014
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,4753,4,17158,2,4752
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,5723,4,19012,3,5721
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,42.0,6075,116,896677,60,6016
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,6091,6,32000,4,6088
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,53.0,6454,4,16658,3,6452
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,6712,4,16940,3,6710
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,51.0,6900,4,17090,3,6898
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,7081,4,17256,3,7079
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,49.0,7357,4,17462,2,7356
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,7607,4,18988,3,7605
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,7762,4,17521,3,7760
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,7912,4,17617,3,7910
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,43.0,8085,112,882201,57,8029
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,9107,4,17854,2,9106
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,9870,4,19422,3,9868
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,10019,6,38716,4,10016
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,44.0,10042,16,123789,9,10034
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,28.0,11825,114,896000,59,11767
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,41.0,13826,116,901636,60,13767
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,13841,4,16000,3,13839
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,14057,4,16235,4,14054
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,53.0,14261,4,16413,4,14258
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,14458,4,16561,4,14455
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,51.0,14646,4,16699,4,14643
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,14827,4,16853,4,14824
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,49.0,15001,4,17047,4,14998
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,48.0,15171,4,17301,4,15168
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,15332,4,16000,4,15329
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,15487,4,16088,4,15484
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,15638,4,16296,4,15635
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,43.0,15838,112,864000,59,15780
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,16520,4,17158,3,16518
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,17490,4,19012,4,17487
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,42.0,17842,116,896677,61,17782
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,17858,6,32000,5,17854
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,53.0,18221,4,16658,4,18218
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,18479,4,16940,4,18476
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,51.0,18667,4,17090,4,18664
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,18848,4,17256,4,18845
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,49.0,19124,4,17462,3,19122
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,19374,4,18988,4,19371
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,19529,4,17521,4,19526
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,19679,4,17617,4,19676
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,43.0,19852,112,882201,58,19795
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,20874,4,17854,3,20872
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,21637,4,19422,4,21634
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,21786,6,38716,5,21782
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,44.0,21809,16,123789,10,21800
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,28.0,23592,114,896000,60,23533
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,41.0,25593,116,901636,61,25533
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,25608,4,16000,4,25605
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,25821,2,8117,2,25820
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,25824,2,8118,2,25823
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,53.0,26025,2,8206,2,26024
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,53.0,26028,2,8207,2,26027
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,26222,2,8280,2,26221
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,26225,2,8281,2,26224
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,51.0,26410,2,8349,2,26409
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,51.0,26413,2,8350,2,26412
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,26591,2,8426,2,26590
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,26594,2,8427,2,26593
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,49.0,26765,2,8523,2,26764
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,49.0,26768,2,8524,2,26767
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,48.0,26935,2,8650,2,26934
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,48.0,26938,2,8651,2,26937
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,27096,2,8000,2,27095
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,27099,2,8000,2,27098
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,27251,2,8044,2,27250
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,27254,2,8044,2,27253
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,27402,2,8148,2,27401
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,27405,2,8148,2,27404
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,45.0,27547,2,8000,2,27546
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,43.0,27605,110,856000,57,27549
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,28287,4,17158,4,28284
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,29254,2,9506,2,29253
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,29257,2,9506,2,29256
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,45.0,29549,2,9928,2,29548
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,42.0,29609,114,886749,59,29551
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,29625,6,32000,6,29620
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,53.0,29985,2,8329,2,29984
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,53.0,29988,2,8329,2,29987
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,30243,2,8470,2,30242
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,30246,2,8470,2,30245
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,51.0,30431,2,8545,2,30430
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,51.0,30434,2,8545,2,30433
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,30612,2,8628,2,30611
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,30615,2,8628,2,30614
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,49.0,30891,4,17462,4,30888
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,31138,2,9494,2,31137
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,31141,2,9494,2,31140
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,31293,2,8760,2,31292
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,31296,2,8761,2,31295
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,31443,2,8808,2,31442
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,31446,2,8809,2,31445
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,43.0,31619,112,882201,59,31561
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,32641,4,17854,4,32638
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,33401,2,9711,2,33400
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,33404,2,9711,2,33403
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,33553,6,38716,6,33548
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,44.0,33576,16,123789,11,33566
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,28.0,35359,114,896000,61,35299
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,41.0,37360,116,901636,62,37299
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,37372,2,8000,2,37371
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,37375,2,8000,2,37374
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,37587,2,8117,2,37586
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54.0,37591,2,8118,2,37590
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,53.0,37791,2,8206,2,37790
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,53.0,37795,2,8207,2,37794
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,37988,2,8280,2,37987
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,37992,2,8281,2,37991
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,51.0,38176,2,8349,2,38175
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,51.0,38180,2,8350,2,38179
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,38357,2,8426,2,38356
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,38361,2,8427,2,38360
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,49.0,38531,2,8523,2,38530
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,49.0,38535,2,8524,2,38534
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,48.0,38701,2,8650,2,38700
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,48.0,38705,2,8651,2,38704
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,38862,2,8000,2,38861
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,38866,2,8000,2,38865
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,39017,2,8044,2,39016
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,39021,2,8044,2,39020
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,39168,2,8148,2,39167
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,39172,2,8148,2,39171
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,45.0,39313,2,8000,2,39312
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,43.0,39372,110,856000,58,39315
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,40051,2,8579,2,40050
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,40054,2,8579,2,40053
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,41020,2,9506,2,41019
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,41024,2,9506,2,41023
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,45.0,41315,2,9928,2,41314
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,42.0,41376,114,886749,60,41317
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54,41388,3,16000,3,41386
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,54,41392,3,16000,3,41390
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,53.0,41751,2,8329,2,41750
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,53.0,41755,2,8329,2,41754
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,42009,2,8470,2,42008
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,52.0,42013,2,8470,2,42012
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,51.0,42197,2,8545,2,42196
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,51.0,42201,2,8545,2,42200
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,42378,2,8628,2,42377
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,42382,2,8628,2,42381
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,49.0,42655,2,8731,2,42654
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,49.0,42658,2,8731,2,42657
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,42904,2,9494,2,42903
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,42908,2,9494,2,42907
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,43059,2,8760,2,43058
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,47.0,43063,2,8761,2,43062
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,43209,2,8808,2,43208
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,43213,2,8809,2,43212
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,43.0,43386,112,882201,60,43327
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,44405,2,8927,2,44404
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,50.0,44408,2,8927,2,44407
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,45167,2,9711,2,45166
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46.0,45171,2,9711,2,45170
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46,45316,3,19358,3,45314
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,46,45320,3,19358,3,45318
K2.5-tp4ep8dp2-8k2k,mixed_wave,,,,,,,,,,,,,,,,,,,,,44.0,45343,16,123789,12,45332
K2.5-tp4ep8dp2-8k2k,fingerprint_tolerance,,,,,,,,,,,,,mixed_decode_batch_p10_p90,,,,52.0,34.0,sim p50 must fall inside real p10-p90; distribution EMD <= 0.20,,,,,,,
K2.5-tp4ep8dp2-8k2k,fingerprint_tolerance,,,,,,,,,,,,,mixed_bucket_tokens_p10_p90,,,,8000.0,8000.0,sim p50 must fall inside real p10-p90; no manual phase offset,,,,,,,
K2.5-tp4ep8dp2-8k2k,fingerprint_tolerance,,,,,,,,,,,,,phase_joint_share,,,,1.0,0.0,each major phase-pair share within +/-0.10 absolute,,,,,,,
K2.5-tp4ep8dp2-32k3k,engine_summary,0,,,,,,,680,3000,0.0,465.0,179440,,0.0037751771002198487,680,,,,,180124,,,,,,
K2.5-tp4ep8dp2-32k3k,engine_summary,1,,,,,,,680,2999,0.0,465.0,179436,,0.003775260937153009,680,,,,,180120,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,13,6,4,25.02251148223877,25.026912689208984,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,32,9,8,29.892831802368164,30.020479202270508,,,,,,,,,0.0058823529411764705,,,,,,,,,,
