source,row_type,scenario,phase,category,bucket_tokens,decode_batch,metric,value,baseline_value,candidate_value,ratio,classification,window,reason,count,note
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,41,41,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,42,42,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,43,43,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,44,44,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,45,45,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,46,46,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,47,47,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,48,48,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,49,49,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,50,50,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,51,51,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,52,52,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,53,53,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,54,54,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,55,55,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,56,56,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,57,57,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,58,58,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,59,59,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,60,60,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,61,61,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,62,62,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,63,63,interpolation_gap,2,,,,miss,,,2,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,moe_gemm_or_aux,64,64,hit,3,,,,hit,,,3,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,1,1,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,2,2,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,3,3,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,4,4,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,5,5,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,6,6,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,7,7,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,8,8,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,9,9,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,10,10,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,11,11,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,12,12,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,13,13,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,14,14,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,15,15,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,16,16,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,17,17,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,18,18,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,19,19,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,20,20,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,21,21,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,22,22,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,23,23,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,24,24,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,25,25,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,26,26,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,27,27,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,28,28,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,29,29,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,30,30,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,31,31,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,32,32,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,33,33,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,34,34,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,35,35,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,36,36,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,37,37,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,38,38,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,39,39,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,40,40,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,41,41,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,42,42,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,43,43,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,44,44,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,45,45,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,46,46,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,47,47,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,48,48,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,49,49,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,50,50,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,51,51,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,52,52,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,53,53,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,54,54,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,55,55,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,56,56,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,57,57,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,58,58,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,59,59,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,60,60,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,61,61,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,62,62,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,63,63,interpolation_gap,2,,,,miss,,,2,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,64,64,hit,3,,,,hit,,,3,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,126,63,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,2017,63,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,3970,63,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,1,hit,2,,,,hit,,,2,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,2,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,3,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,4,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,5,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,6,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,7,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,8,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,9,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,10,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,11,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,12,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,13,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,14,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,15,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,16,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,17,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,18,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,19,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,20,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,21,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,22,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,23,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,24,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,25,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,26,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,27,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,28,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,29,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,30,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,31,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,32,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,33,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,34,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,35,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,36,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,37,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,38,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,39,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,40,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,41,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,42,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,43,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,44,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,45,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,46,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,47,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,48,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,49,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,50,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,51,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,52,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,53,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,54,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,55,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,56,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,57,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,58,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,59,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,60,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,61,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,62,decode_batch_above_range,5,,,,miss,,,5,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,8000,63,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,126,63,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,2017,63,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,3970,63,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,1,hit,2,,,,hit,,,2,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,2,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,3,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,4,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,5,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,6,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,7,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,8,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,9,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,10,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,11,hit,1,,,,hit,,,1,hit
