-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
void vllm::moe::grouped_topk_fused_small_expert_coun...         0.00%       0.000us         0.00%       0.000us       0.000us       9.853ms         0.80%       9.853ms       4.576us          2153
void at::native::vectorized_elementwise_kernel<8, at...         0.00%       0.000us         0.00%       0.000us       0.000us       9.827ms         0.79%       9.827ms       4.564us          2153
triton_red_fused__to_copy_add_mean_min_latency_fused...         0.00%       0.000us         0.00%       0.000us       0.000us       8.496ms         0.69%       8.496ms       4.013us          2117
                     nvjet_tst_64x24_64x16_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       8.314ms         0.67%       8.314ms       3.800us          2188
                                            aten::copy_         0.28%       3.409ms         0.79%       9.757ms       9.956us       8.230ms         0.66%       8.233ms       8.401us           980
                     nvjet_tst_64x56_64x14_2x1_v_bz_NNT         0.00%       0.000us         0.00%       0.000us       0.000us       8.223ms         0.66%       8.223ms       3.760us          2187
void vllm::moe::moe_align_block_size_kernel<int>(int...         0.00%       0.000us         0.00%       0.000us       0.000us       7.512ms         0.61%       7.512ms       3.489us          2153
triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_seq...         0.00%       0.000us         0.00%       0.000us       0.000us       5.993ms         0.48%       5.993ms       2.783us          2153
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.869ms         0.47%       5.869ms      20.962us           280
                     nvjet_tst_320x64_64x4_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       5.365ms         0.43%       5.365ms     149.025us            36
                                               aten::mm         0.12%       1.505ms         0.14%       1.717ms      49.071us       5.215ms         0.42%       5.215ms     148.993us            35
triton_poi_fused_add_clone_copy_expand_index_mul_neg...         0.00%       0.000us         0.00%       0.000us       0.000us       4.527ms         0.37%       4.527ms       2.104us          2152
void vllm::concat_and_cache_mla_kernel<__nv_bfloat16...         0.00%       0.000us         0.00%       0.000us       0.000us       4.313ms         0.35%       4.313ms       1.972us          2187
                                     triton_red_fused_4         0.00%       0.000us         0.00%       0.000us       0.000us       4.225ms         0.34%       4.225ms       1.963us          2152
                                     triton_poi_fused_3         0.00%       0.000us         0.00%       0.000us       0.000us       3.469ms         0.28%       3.469ms       1.612us          2152
                  triton_poi_fused_add_all_gather_mul_1         0.00%       0.000us         0.00%       0.000us       0.000us       3.305ms         0.27%       3.305ms       1.535us          2153
void vllm::moe::count_and_sort_expert_tokens_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       3.240ms         0.26%       3.240ms       1.505us          2153
                      triton_poi_fused_mul_silu_slice_0         0.00%       0.000us         0.00%       0.000us       0.000us       3.108ms         0.25%       3.108ms       1.444us          2153
                                          ProfilerStep*         0.00%       0.000us         0.00%       0.000us       0.000us       2.877ms         0.23%       2.877ms      41.095us            70
                                     record_param_comms         0.16%       2.007ms         0.21%       2.626ms      75.023us       2.481ms         0.20%       2.481ms      70.879us            35
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us       2.481ms         0.20%       2.481ms      70.879us            35
                     nvjet_tst_80x64_64x11_4x1_v_bz_TNN         0.00%       0.000us         0.00%       0.000us       0.000us       1.235ms         0.10%       1.235ms      35.295us            35
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     908.967us         0.07%     908.967us      25.249us            36
                                           aten::argmax         0.05%     576.291us         0.08%     988.616us      28.246us     850.152us         0.07%     850.152us      24.290us            35
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     832.229us         0.07%     832.229us      23.117us            36
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     812.775us         0.07%     812.775us      22.577us            36
                               _C_custom_ar::all_reduce         0.02%     226.455us         0.06%     732.661us      20.933us     714.182us         0.06%     714.182us      20.405us            35
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     273.420us         0.02%     273.420us       1.302us           210
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     262.493us         0.02%     262.493us       1.836us           143
                                  cudaStreamIsCapturing         0.01%     129.621us         0.01%     129.621us       0.529us     188.929us         0.02%     188.929us       0.771us           245
triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_sli...         0.00%       0.000us         0.00%       0.000us       0.000us     171.136us         0.01%     171.136us       4.754us            36
                                            aten::index         0.12%       1.457ms         0.41%       5.022ms      71.740us     168.225us         0.01%     239.455us       3.421us            70
                                       cuLaunchKernelEx         0.05%     561.312us         0.05%     561.312us       5.346us     153.408us         0.01%     153.408us       1.461us           105
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     149.921us         0.01%     149.921us       4.164us            36
triton_red_fused__to_copy_add_mean_min_latency_fused...         0.00%       0.000us         0.00%       0.000us       0.000us     145.533us         0.01%     145.533us       4.158us            35
void at::native::vectorized_gather_kernel<16, long>(...         0.00%       0.000us         0.00%       0.000us       0.000us     144.703us         0.01%     144.703us       2.038us            71
                                            aten::fill_         0.07%     833.141us         0.14%       1.732ms       4.123us     119.005us         0.01%     119.005us       0.283us           420
                                     aten::masked_fill_         0.02%     273.879us         0.04%     500.846us      14.310us     112.155us         0.01%     112.155us       3.204us            35
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     112.155us         0.01%     112.155us       3.204us            35
                           _compute_slot_mapping_kernel         0.00%       0.000us         0.00%       0.000us       0.000us     111.969us         0.01%     111.969us       3.199us            35
triton_red_fused__to_copy_add_clone_mean_min_latency...         0.00%       0.000us         0.00%       0.000us       0.000us     105.761us         0.01%     105.761us       3.022us            35
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     104.318us         0.01%     104.318us       2.898us            36
                                 aten::_index_put_impl_         0.05%     574.284us         0.17%       2.052ms      58.628us     101.630us         0.01%     231.644us       6.618us            35
     triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0         0.00%       0.000us         0.00%       0.000us       0.000us     100.191us         0.01%     100.191us       2.863us            35
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      95.072us         0.01%      95.072us       2.716us            35
                                              aten::add         0.05%     609.612us         0.07%     888.047us       8.458us      92.703us         0.01%      92.703us       0.883us           105
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      83.707us         0.01%      83.707us       1.196us            70
triton_poi_fused_add_clone_copy_expand_index_mul_neg...         0.00%       0.000us         0.00%       0.000us       0.000us      73.249us         0.01%      73.249us       2.093us            35
                    _vllm_fa3_C::get_scheduler_metadata         0.03%     375.909us         0.09%       1.159ms      33.120us      70.241us         0.01%      70.241us       2.007us            35
void flash::prepare_varlen_num_blocks_kernel<2, fals...         0.00%       0.000us         0.00%       0.000us       0.000us      70.241us         0.01%      70.241us       2.007us            35
                                           aten::gather         0.04%     448.690us         0.06%     705.345us      20.153us      69.565us         0.01%      69.565us       1.988us            35
                                     triton_red_fused_2         0.00%       0.000us         0.00%       0.000us       0.000us      69.312us         0.01%      69.312us       1.980us            35
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      60.609us         0.00%      60.609us       1.684us            36
                                     triton_poi_fused_1         0.00%       0.000us         0.00%       0.000us       0.000us      58.206us         0.00%      58.206us       1.663us            35
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      53.026us         0.00%      53.026us       1.473us            36
                      triton_poi_fused_mul_silu_slice_1         0.00%       0.000us         0.00%       0.000us       0.000us      51.040us         0.00%      51.040us       1.458us            35
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      50.367us         0.00%      50.367us       1.439us            35
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      42.336us         0.00%      42.336us       1.210us            35
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.05%     610.562us         0.07%     863.431us      24.669us      41.344us         0.00%      41.344us       1.181us            35
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us      41.344us         0.00%      41.344us       1.181us            35
## Call CompiledFxGraph fyjfar6iid5i7ocjv2yg2qxco47m...         0.00%       0.000us         0.00%       0.000us       0.000us      41.344us         0.00%      41.344us       1.181us            35
                                              aten::sub         0.03%     432.210us         0.05%     589.098us       8.416us      40.035us         0.00%      40.035us       0.572us            70
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      40.035us         0.00%      40.035us       1.144us            35
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      35.298us         0.00%      35.298us       1.009us            35
                               cudaEventRecordWithFlags         0.01%      98.792us         0.01%     100.268us       0.955us      26.529us         0.00%      26.529us       0.253us           105
                    cudaThreadExchangeStreamCaptureMode         0.00%      31.237us         0.00%      31.237us       0.265us      19.614us         0.00%      19.614us       0.166us           118
                                        cudaEventRecord         0.01%     182.629us         0.01%     182.629us       0.870us       9.280us         0.00%       9.280us       0.044us           210
                                         cudaEventQuery         0.03%     409.052us         0.03%     412.281us       2.082us       7.168us         0.00%       7.168us       0.036us           198
                                   cudaDriverGetVersion         0.00%       2.943us         0.00%       2.943us       0.084us       3.936us         0.00%       3.936us       0.112us            35
                                Activity Buffer Request         0.42%       5.139ms         0.42%       5.139ms       1.713ms       2.944us         0.00%       2.944us       0.981us             3
                                        cudaGraphLaunch         7.49%      92.569ms         7.79%      96.183ms       2.748ms       2.624us         0.00%       2.624us       0.075us            35
                                    cudaStreamWaitEvent         0.01%     140.037us         0.01%     140.037us       1.000us       2.144us         0.00%       2.144us       0.015us           140
                                   cudaEventSynchronize         0.01%     168.038us         0.01%     168.038us       4.801us       1.312us         0.00%       1.312us       0.037us            35
                                          ProfilerStep*        81.35%        1.005s        97.27%        1.202s      34.336ms       0.000us         0.00%      18.723ms     534.935us            35
                 execute_context_0(0)_generation_56(56)         4.07%      50.282ms        15.43%     190.604ms       5.446ms       0.000us         0.00%      16.344ms     466.985us            35
                                            aten::slice         0.29%       3.525ms         0.35%       4.364ms       2.267us       0.000us         0.00%       0.000us       0.000us          1925
                                       aten::as_strided         0.12%       1.433ms         0.12%       1.433ms       0.487us       0.000us         0.00%       0.000us       0.000us          2940
                                        cudaMemcpyAsync         0.29%       3.619ms         0.29%       3.619ms       6.893us       0.000us         0.00%       0.000us       0.000us           525
                                       aten::lift_fresh         0.00%      41.564us         0.00%      41.564us       0.132us       0.000us         0.00%       0.000us       0.000us           315
                                          aten::flatten         0.01%      84.564us         0.01%     178.375us       5.096us       0.000us         0.00%       0.000us       0.000us            35
                                             aten::view         0.03%     363.022us         0.03%     363.022us       1.297us       0.000us         0.00%       0.000us       0.000us           280
                                     aten::index_select         0.04%     540.570us         0.14%       1.680ms      23.994us       0.000us         0.00%      69.565us       0.994us            70
                                           aten::detach         0.01%     119.724us         0.01%     119.724us       1.710us       0.000us         0.00%       0.000us       0.000us            70
                                               aten::to         0.05%     634.807us         0.63%       7.830ms      15.979us       0.000us         0.00%       1.341ms       2.736us           490
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 1.235s
Self CUDA time total: 1.239s
