-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
void vllm::moe::grouped_topk_fused_small_expert_coun...         0.00%       0.000us         0.00%       0.000us       0.000us       9.567ms         0.79%       9.567ms       4.447us          2151
triton_red_fused__to_copy_add_mean_min_latency_fused...         0.00%       0.000us         0.00%       0.000us       0.000us       8.447ms         0.70%       8.447ms       3.992us          2116
                     nvjet_tst_64x16_64x16_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       8.253ms         0.68%       8.253ms       3.776us          2186
                     nvjet_tst_64x40_64x16_2x1_v_bz_NNT         0.00%       0.000us         0.00%       0.000us       0.000us       8.152ms         0.67%       8.152ms       3.729us          2186
void vllm::moe::moe_align_block_size_kernel<int>(int...         0.00%       0.000us         0.00%       0.000us       0.000us       7.500ms         0.62%       7.500ms       3.487us          2151
void at::native::vectorized_elementwise_kernel<8, at...         0.00%       0.000us         0.00%       0.000us       0.000us       7.498ms         0.62%       7.498ms       3.486us          2151
                                            aten::copy_         0.15%       3.497ms         0.42%       9.969ms      10.172us       6.185ms         0.51%       6.185ms       6.311us           980
triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_seq...         0.00%       0.000us         0.00%       0.000us       0.000us       5.996ms         0.49%       5.996ms       2.788us          2151
                     nvjet_tst_192x40_64x7_4x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       5.211ms         0.43%       5.211ms     144.747us            36
                                               aten::mm         0.06%       1.541ms         0.08%       1.837ms      52.485us       5.066ms         0.42%       5.066ms     144.740us            35
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       4.483ms         0.37%       4.483ms      16.010us           280
void vllm::concat_and_cache_mla_kernel<__nv_bfloat16...         0.00%       0.000us         0.00%       0.000us       0.000us       4.257ms         0.35%       4.257ms       1.947us          2186
triton_poi_fused_add_clone_copy_expand_index_mul_neg...         0.00%       0.000us         0.00%       0.000us       0.000us       4.194ms         0.35%       4.194ms       1.950us          2151
                                     triton_red_fused_4         0.00%       0.000us         0.00%       0.000us       0.000us       4.180ms         0.34%       4.180ms       1.944us          2151
                                     triton_poi_fused_3         0.00%       0.000us         0.00%       0.000us       0.000us       3.559ms         0.29%       3.559ms       1.655us          2151
void vllm::moe::count_and_sort_expert_tokens_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       3.222ms         0.27%       3.222ms       1.498us          2151
                  triton_poi_fused_add_all_gather_mul_1         0.00%       0.000us         0.00%       0.000us       0.000us       3.208ms         0.26%       3.208ms       1.491us          2152
                      triton_poi_fused_mul_silu_slice_0         0.00%       0.000us         0.00%       0.000us       0.000us       3.179ms         0.26%       3.179ms       1.478us          2151
                                          ProfilerStep*         0.00%       0.000us         0.00%       0.000us       0.000us       2.405ms         0.20%       2.405ms      34.359us            70
                                     record_param_comms         0.09%       2.072ms         0.12%       2.777ms      79.349us       2.075ms         0.17%       2.075ms      59.283us            35
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us       2.075ms         0.17%       2.075ms      59.283us            35
              nvjet_tst_192x40_64x7_4x1_v_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.353ms         0.11%       1.353ms      38.644us            35
                                           aten::argmax         0.03%     602.029us         0.05%       1.158ms      33.079us     684.356us         0.06%     684.356us      19.553us            35
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     645.156us         0.05%     645.156us      17.921us            36
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     543.944us         0.04%     543.944us      15.110us            36
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     542.536us         0.04%     542.536us      15.070us            36
                               _C_custom_ar::all_reduce         0.01%     231.191us         0.04%     954.472us      27.271us     499.587us         0.04%     499.587us      14.274us            35
void vllm::cross_device_reduce_1stage<__nv_bfloat16,...         0.00%       0.000us         0.00%       0.000us       0.000us     446.021us         0.04%     446.021us      12.743us            35
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     263.709us         0.02%     263.709us       1.256us           210
                                  cudaStreamIsCapturing         0.01%     130.267us         0.01%     130.267us       0.532us     246.885us         0.02%     246.885us       1.008us           245
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     240.195us         0.02%     240.195us       1.680us           143
                                            aten::fill_         0.05%       1.214ms         0.14%       3.377ms       7.423us     231.677us         0.02%     231.677us       0.509us           455
triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_sli...         0.00%       0.000us         0.00%       0.000us       0.000us     177.888us         0.01%     177.888us       4.941us            36
                                            aten::index         0.06%       1.514ms         0.16%       3.699ms      52.836us     163.646us         0.01%     226.911us       3.242us            70
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     153.827us         0.01%     153.827us       4.273us            36
void at::native::vectorized_gather_kernel<16, long>(...         0.00%       0.000us         0.00%       0.000us       0.000us     146.752us         0.01%     146.752us       2.067us            71
triton_red_fused__to_copy_add_mean_min_latency_fused...         0.00%       0.000us         0.00%       0.000us       0.000us     142.401us         0.01%     142.401us       4.069us            35
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     124.253us         0.01%     124.253us       1.183us           105
                    cudaThreadExchangeStreamCaptureMode         0.00%      46.774us         0.00%      46.774us       0.403us     120.131us         0.01%     120.131us       1.036us           116
                                     aten::masked_fill_         0.01%     278.863us         0.02%     591.688us      16.905us     116.516us         0.01%     116.516us       3.329us            35
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     116.516us         0.01%     116.516us       3.329us            35
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     103.203us         0.01%     103.203us       2.867us            36
                           _compute_slot_mapping_kernel         0.00%       0.000us         0.00%       0.000us       0.000us     101.506us         0.01%     101.506us       2.900us            35
                                              aten::add         0.03%     639.067us         0.05%       1.080ms      10.285us     100.673us         0.01%     100.673us       0.959us           105
                                 aten::_index_put_impl_         0.03%     623.075us         0.09%       2.144ms      61.265us     100.610us         0.01%     217.030us       6.201us            35
     triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0         0.00%       0.000us         0.00%       0.000us       0.000us      98.498us         0.01%      98.498us       2.814us            35
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      93.373us         0.01%      93.373us       2.668us            35
triton_red_fused__to_copy_add_clone_mean_min_latency...         0.00%       0.000us         0.00%       0.000us       0.000us      87.136us         0.01%      87.136us       2.490us            35
                                           aten::gather         0.02%     438.334us         0.03%     760.055us      21.716us      74.495us         0.01%      74.495us       2.128us            35
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      72.482us         0.01%      72.482us       1.035us            70
                    _vllm_fa3_C::get_scheduler_metadata         0.01%     326.855us         0.04%     835.054us      23.859us      69.247us         0.01%      69.247us       1.978us            35
void flash::prepare_varlen_num_blocks_kernel<2, fals...         0.00%       0.000us         0.00%       0.000us       0.000us      69.247us         0.01%      69.247us       1.978us            35
triton_poi_fused_add_clone_copy_expand_index_mul_neg...         0.00%       0.000us         0.00%       0.000us       0.000us      69.024us         0.01%      69.024us       1.972us            35
                                     triton_red_fused_2         0.00%       0.000us         0.00%       0.000us       0.000us      68.318us         0.01%      68.318us       1.952us            35
                                     triton_poi_fused_1         0.00%       0.000us         0.00%       0.000us       0.000us      60.006us         0.00%      60.006us       1.714us            35
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      59.904us         0.00%      59.904us       1.664us            36
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      54.112us         0.00%      54.112us       1.546us            35
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      51.140us         0.00%      51.140us       1.421us            36
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.03%     627.459us         0.04%     937.838us      26.795us      49.889us         0.00%      49.889us       1.425us            35
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us      49.889us         0.00%      49.889us       1.425us            35
## Call CompiledFxGraph fjmk7j3b5h6esrzstgad7fwnyglv...         0.00%       0.000us         0.00%       0.000us       0.000us      49.889us         0.00%      49.889us       1.425us            35
                      triton_poi_fused_mul_silu_slice_1         0.00%       0.000us         0.00%       0.000us       0.000us      47.748us         0.00%      47.748us       1.364us            35
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      46.561us         0.00%      46.561us       1.330us            35
                                              aten::sub         0.02%     443.979us         0.03%     695.847us       9.941us      40.482us         0.00%      40.482us       0.578us            70
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      40.482us         0.00%      40.482us       1.157us            35
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      34.942us         0.00%      34.942us       0.998us            35
                                        cudaEventRecord         0.01%     197.907us         0.01%     197.907us       0.942us      19.616us         0.00%      19.616us       0.093us           210
                                        cudaGraphLaunch         4.49%     106.781ms         4.72%     112.223ms       3.206ms      17.792us         0.00%      17.792us       0.508us            35
                               cudaEventRecordWithFlags         0.01%     122.992us         0.01%     122.992us       1.171us       9.058us         0.00%       9.058us       0.086us           105
                                   cudaDriverGetVersion         0.00%       2.979us         0.00%       2.979us       0.085us       7.873us         0.00%       7.873us       0.225us            35
                                       cuLaunchKernelEx         0.03%     805.571us         0.03%     805.571us       7.672us       5.951us         0.00%       5.951us       0.057us           105
                                         cudaEventQuery         0.02%     436.455us         0.02%     436.455us       2.238us       4.545us         0.00%       4.545us       0.023us           195
                                    cudaStreamWaitEvent         0.01%     169.551us         0.01%     169.551us       1.211us       3.071us         0.00%       3.071us       0.022us           140
                                   cudaEventSynchronize        49.18%        1.170s        50.57%        1.203s      16.940ms       1.184us         0.00%       1.184us       0.017us            71
                                          ProfilerStep*        40.04%     952.237ms        49.44%        1.176s      33.592ms       0.000us         0.00%      15.893ms     454.076us            35
                 execute_context_0(0)_generation_36(36)         2.39%      56.935ms         9.12%     216.815ms       6.195ms       0.000us         0.00%      13.990ms     399.725us            35
                                            aten::slice         0.16%       3.828ms         0.20%       4.675ms       2.385us       0.000us         0.00%       0.000us       0.000us          1960
                                       aten::as_strided         0.06%       1.384ms         0.06%       1.384ms       0.465us       0.000us         0.00%       0.000us       0.000us          2975
                                        cudaMemcpyAsync         0.21%       4.967ms         0.21%       4.967ms       9.460us       0.000us         0.00%       0.000us       0.000us           525
                                       aten::lift_fresh         0.00%      43.293us         0.00%      43.293us       0.137us       0.000us         0.00%       0.000us       0.000us           315
                                          aten::flatten         0.00%      85.769us         0.01%     178.883us       5.111us       0.000us         0.00%       0.000us       0.000us            35
                                             aten::view         0.01%     339.490us         0.01%     339.490us       1.212us       0.000us         0.00%       0.000us       0.000us           280
                                     aten::index_select         0.02%     533.666us         0.07%       1.758ms      25.111us       0.000us         0.00%      74.495us       1.064us            70
                                           aten::detach         0.01%     122.190us         0.01%     122.190us       1.746us       0.000us         0.00%       0.000us       0.000us            70
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 2.378s
Self CUDA time total: 1.214s
